Prefix,ISO,Desc,InternalRost,Rate
1226229,,canada,0.0017,0.0051
122623,,canada,0.0017,0.0051
1226240,,canada,0.0017,0.0051
1226241,,canada,0.0017,0.0051
1226242,,canada,0.0017,0.0051
1226243,,canada,0.0017,0.0051
1226244,,canada,0.0017,0.0051
1226246,,canada,0.0017,0.0051
1226247,,canada,0.0017,0.0051
1226248,,canada,0.0017,0.0051
1226249,,canada,0.00173,0.00519
1226250,,canada,0.0017,0.0051
1226251,,canada,0.0017,0.0051
1226252,,canada,0.0017,0.0051
1226253,,canada,0.0017,0.0051
1226254,,canada,0.0017,0.0051
1226255,,canada,0.0017,0.0051
1226256,,canada,0.0017,0.0051
1226257,,canada,0.0017,0.0051
1226258,,canada,0.0017,0.0051
1226259,,canada,0.00179,0.00537
1226260,,canada,0.0017,0.0051
1226261,,canada,0.00245,0.00735
1226262,,canada,0.0017,0.0051
1226263,,canada,0.00207,0.00621
1226264,,canada,0.00199,0.00597
1226265,,canada,0.00207,0.00621
1226266,,canada,0.0017,0.0051
1226267,,canada,0.00182,0.00546
1226268,,canada,0.0017,0.0051
1226269,,canada,0.00182,0.00546
1226270,,canada,0.0017,0.0051
1226271,,canada,0.0017,0.0051
1226272,,canada,0.0017,0.0051
1226275,,canada,0.0017,0.0051
1226277,,canada,0.0017,0.0051
1226278,,canada,0.0017,0.0051
1226280,,canada,0.0017,0.0051
1226281,,canada,0.00182,0.00546
1226282,,canada,0.00182,0.00546
1226283,,canada,0.00335,0.01005
1226288,,canada,0.0017,0.0051
1226289,,canada,0.0017,0.0051
1226291,,canada,0.00245,0.00735
1226292,,canada,0.00245,0.00735
1226293,,canada,0.00245,0.00735
1226294,,canada,0.00245,0.00735
1226295,,canada,0.00245,0.00735
1226296,,canada,0.00245,0.00735
1226297,,canada,0.00245,0.00735
1226298,,canada,0.0017,0.0051
1226299,,canada,0.0017,0.0051
1226300,,canada,0.0017,0.0051
1226301,,canada,0.0017,0.0051
1226302,,canada,0.0017,0.0051
1226303,,canada,0.0017,0.0051
1226304,,canada,0.0017,0.0051
1226305,,canada,0.0017,0.0051
1226306,,canada,0.0017,0.0051
1226307,,canada,0.0017,0.0051
1226308,,canada,0.0017,0.0051
1226311,,canada,0.00334,0.01002
1226312,,canada,0.00179,0.00537
1226313,,canada,0.0017,0.0051
1226314,,canada,0.0017,0.0051
1226315,,canada,0.0017,0.0051
1226316,,canada,0.0017,0.0051
1226317,,canada,0.0017,0.0051
1226318,,canada,0.0017,0.0051
1226319,,canada,0.0017,0.0051
1226320,,canada,0.00179,0.00537
1226321,,canada,0.0017,0.0051
1226322,,canada,0.0017,0.0051
1226323,,canada,0.00179,0.00537
1226324,,canada,0.0017,0.0051
1226325,,canada,0.0017,0.0051
1226326,,canada,0.0017,0.0051
1226327,,canada,0.0017,0.0051
1226328,,canada,0.0017,0.0051
1226329,,canada,0.0017,0.0051
1226331,,canada,0.00194,0.00582
1226333,,canada,0.0017,0.0051
1226334,,canada,0.00245,0.00735
1226335,,canada,0.00245,0.00735
1226336,,canada,0.0017,0.0051
1226337,,canada,0.00228,0.00684
1226338,,canada,0.0017,0.0051
1226339,,canada,0.0017,0.0051
1226340,,canada,0.00236,0.00708
1226341,,canada,0.00207,0.00621
1226342,,canada,0.00175,0.00525
1226343,,canada,0.0017,0.0051
1226344,,canada,0.0017,0.0051
1226345,,canada,0.0017,0.0051
1226346,,canada,0.0017,0.0051
1226347,,canada,0.0017,0.0051
1226348,,canada,0.0017,0.0051
1226349,,canada,0.0017,0.0051
1226350,,canada,0.0017,0.0051
1226351,,canada,0.00178,0.00534
1226352,,canada,0.00179,0.00537
1226353,,canada,0.0017,0.0051
1226354,,canada,0.0017,0.0051
1226355,,canada,0.0017,0.0051
1226356,,canada,0.0017,0.0051
1226357,,canada,0.0017,0.0051
1226358,,canada,0.0017,0.0051
1226359,,canada,0.0017,0.0051
1226360,,canada,0.0017,0.0051
1226361,,canada,0.0017,0.0051
1226362,,canada,0.0017,0.0051
1226363,,canada,0.0017,0.0051
1226364,,canada,0.0017,0.0051
1226365,,canada,0.00178,0.00534
1226366,,canada,0.0017,0.0051
1226367,,canada,0.00178,0.00534
1226368,,canada,0.0017,0.0051
1226369,,canada,0.00179,0.00537
1226370,,canada,0.00179,0.00537
1226371,,canada,0.0017,0.0051
1226372,,canada,0.0017,0.0051
1226373,,canada,0.0017,0.0051
1226374,,canada,0.0017,0.0051
1226375,,canada,0.0017,0.0051
1226376,,canada,0.0017,0.0051
1226377,,canada,0.0017,0.0051
1226378,,canada,0.0017,0.0051
1226379,,canada,0.0017,0.0051
1226380,,canada,0.0017,0.0051
1226381,,canada,0.0017,0.0051
1226383,,canada,0.00179,0.00537
1226384,,canada,0.00179,0.00537
1226385,,canada,0.0017,0.0051
1226387,,canada,0.0017,0.0051
1226388,,canada,0.0017,0.0051
1226393,,canada,0.0017,0.0051
1226395,,canada,0.00245,0.00735
1226396,,canada,0.00217,0.00651
1226399,,canada,0.0017,0.0051
1226400,,canada,0.0017,0.0051
1226401,,canada,0.0017,0.0051
1226402,,canada,0.0017,0.0051
1226403,,canada,0.0017,0.0051
1226404,,canada,0.0017,0.0051
1226409,,canada,0.0017,0.0051
1226411,,canada,0.00334,0.01002
1226420,,canada,0.00201,0.00603
1226421,,canada,0.00201,0.00603
1226422,,canada,0.00189,0.00567
1226423,,canada,0.0017,0.0051
1226424,,canada,0.0017,0.0051
1226425,,canada,0.0017,0.0051
1226426,,canada,0.0017,0.0051
1226427,,canada,0.0017,0.0051
1226428,,canada,0.00206,0.00618
1226429,,canada,0.0017,0.0051
1226430,,canada,0.0017,0.0051
1226431,,canada,0.0017,0.0051
1226432,,canada,0.0017,0.0051
1226433,,canada,0.0017,0.0051
1226434,,canada,0.0017,0.0051
1226435,,canada,0.0017,0.0051
1226436,,canada,0.0017,0.0051
1226437,,canada,0.00209,0.00627
1226438,,canada,0.00206,0.00618
1226439,,canada,0.00179,0.00537
1226440,,canada,0.0017,0.0051
1226441,,canada,0.00217,0.00651
1226442,,canada,0.0017,0.0051
1226443,,canada,0.00176,0.00528
1226444,,canada,0.0017,0.0051
1226445,,canada,0.0017,0.0051
1226446,,canada,0.0017,0.0051
1226447,,canada,0.00209,0.00627
1226448,,canada,0.0017,0.0051
1226450,,canada,0.0017,0.0051
1226453,,canada,0.00213,0.00639
1226454,,canada,0.00205,0.00615
1226455,,canada,0.00204,0.00612
1226456,,canada,0.0017,0.0051
1226457,,canada,0.00189,0.00567
1226461,,canada,0.0017,0.0051
1226462,,canada,0.0017,0.0051
1226463,,canada,0.0017,0.0051
1226464,,canada,0.0017,0.0051
1226465,,canada,0.0017,0.0051
1226466,,canada,0.0017,0.0051
1226467,,canada,0.0017,0.0051
1226468,,canada,0.0017,0.0051
1226469,,canada,0.0017,0.0051
1226470,,canada,0.0017,0.0051
1226471,,canada,0.0017,0.0051
1226472,,canada,0.0017,0.0051
1226473,,canada,0.0017,0.0051
1226474,,canada,0.0017,0.0051
1226475,,canada,0.0017,0.0051
1226476,,canada,0.0017,0.0051
1226477,,canada,0.00179,0.00537
1226478,,canada,0.0017,0.0051
1226479,,canada,0.0017,0.0051
1226480,,canada,0.0017,0.0051
1226481,,canada,0.0017,0.0051
1226482,,canada,0.0017,0.0051
1226483,,canada,0.0017,0.0051
1226484,,canada,0.0017,0.0051
1226485,,canada,0.0017,0.0051
1226486,,canada,0.0017,0.0051
1226488,,canada,0.0017,0.0051
1226489,,canada,0.0017,0.0051
1226490,,canada,0.0017,0.0051
1226491,,canada,0.0017,0.0051
1226492,,canada,0.0017,0.0051
1226493,,canada,0.0017,0.0051
1226494,,canada,0.00179,0.00537
1226499,,canada,0.0017,0.0051
1226500,,canada,0.0017,0.0051
1226504,,canada,0.00218,0.00654
1226505,,canada,0.00245,0.00735
1226506,,canada,0.00245,0.00735
1226511,,canada,0.00334,0.01002
1226513,,canada,0.00178,0.00534
1226514,,canada,0.00179,0.00537
1226520,,canada,0.00218,0.00654
1226521,,canada,0.0017,0.0051
1226523,,canada,0.00197,0.00591
1226524,,canada,0.00245,0.00735
1226525,,canada,0.00251,0.00753
1226526,,canada,0.0017,0.0051
1226532,,canada,0.00253,0.00759
1226533,,canada,0.0017,0.0051
1226534,,canada,0.00253,0.00759
1226535,,canada,0.0017,0.0051
1226545,,canada,0.00179,0.00537
1226549,,canada,0.00188,0.00564
1226556,,canada,0.0017,0.0051
1226561,,canada,0.0017,0.0051
1226565,,canada,0.0017,0.0051
1226566,,canada,0.0017,0.0051
1226567,,canada,0.0017,0.0051
1226568,,canada,0.00228,0.00684
1226575,,canada,0.00335,0.01005
1226580,,canada,0.0017,0.0051
1226581,,canada,0.0017,0.0051
1226582,,canada,0.0017,0.0051
1226583,,canada,0.0017,0.0051
1226584,,canada,0.0017,0.0051
1226592,,canada,0.0017,0.0051
1226599,,canada,0.0017,0.0051
1226600,,canada,0.0017,0.0051
1226606,,canada,0.0017,0.0051
1226611,,canada,0.00334,0.01002
1226616,,canada,0.0017,0.0051
1226617,,canada,0.0017,0.0051
1226618,,canada,0.0017,0.0051
1226619,,canada,0.0017,0.0051
1226620,,canada,0.00189,0.00567
1226622,,canada,0.0017,0.0051
1226626,,canada,0.0017,0.0051
1226627,,canada,0.00179,0.00537
1226630,,canada,0.0017,0.0051
1226632,,canada,0.0017,0.0051
1226633,,canada,0.0017,0.0051
1226636,,canada,0.0017,0.0051
1226642,,canada,0.0017,0.0051
1226644,,canada,0.00253,0.00759
1226646,,canada,0.0017,0.0051
1226647,,canada,0.0017,0.0051
1226648,,canada,0.0017,0.0051
1226649,,canada,0.00179,0.00537
122665,,canada,0.0017,0.0051
1226660,,canada,0.0017,0.0051
1226661,,canada,0.0017,0.0051
1226662,,canada,0.0017,0.0051
1226663,,canada,0.0017,0.0051
1226664,,canada,0.0017,0.0051
1226665,,canada,0.0017,0.0051
1226666,,canada,0.0017,0.0051
1226667,,canada,0.0017,0.0051
1226668,,canada,0.0017,0.0051
1226670,,canada,0.0017,0.0051
1226671,,canada,0.0017,0.0051
1226672,,canada,0.0017,0.0051
1226673,,canada,0.0017,0.0051
1226674,,canada,0.0017,0.0051
1226675,,canada,0.0017,0.0051
1226676,,canada,0.0017,0.0051
1226677,,canada,0.00253,0.00759
1226678,,canada,0.0017,0.0051
1226680,,canada,0.0017,0.0051
1226686,,canada,0.0017,0.0051
1226688,,canada,0.0017,0.0051
1226690,,canada,0.0017,0.0051
1226696,,canada,0.0017,0.0051
1226699,,canada,0.00244,0.00732
1226700,,canada,0.0017,0.0051
1226701,,canada,0.00253,0.00759
1226706,,canada,0.0017,0.0051
1226711,,canada,0.00334,0.01002
1226716,,canada,0.0017,0.0051
1226717,,canada,0.0017,0.0051
1226718,,canada,0.00176,0.00528
1226719,,canada,0.0017,0.0051
1226720,,canada,0.0017,0.0051
1226721,,canada,0.0017,0.0051
1226722,,canada,0.00244,0.00732
1226726,,canada,0.0017,0.0051
1226727,,canada,0.0017,0.0051
1226730,,canada,0.0017,0.0051
1226731,,canada,0.0017,0.0051
1226732,,canada,0.0017,0.0051
1226733,,canada,0.0017,0.0051
1226734,,canada,0.0017,0.0051
1226735,,canada,0.0017,0.0051
1226738,,canada,0.0017,0.0051
1226744,,canada,0.00253,0.00759
1226746,,canada,0.00245,0.00735
1226747,,canada,0.0017,0.0051
1226748,,canada,0.0017,0.0051
1226749,,canada,0.0017,0.0051
1226750,,canada,0.0017,0.0051
1226751,,canada,0.0017,0.0051
1226752,,canada,0.00209,0.00627
1226755,,canada,0.0017,0.0051
1226757,,canada,0.0017,0.0051
1226758,,canada,0.0017,0.0051
1226759,,canada,0.00253,0.00759
1226765,,canada,0.0017,0.0051
1226766,,canada,0.0017,0.0051
1226767,,canada,0.0017,0.0051
1226772,,canada,0.0017,0.0051
1226773,,canada,0.0017,0.0051
1226774,,canada,0.0017,0.0051
1226776,,canada,0.0017,0.0051
1226777,,canada,0.0017,0.0051
1226778,,canada,0.0017,0.0051
1226779,,canada,0.0017,0.0051
122678,,canada,0.0017,0.0051
1226790,,canada,0.0017,0.0051
1226791,,canada,0.0017,0.0051
1226792,,canada,0.0017,0.0051
1226798,,canada,0.00179,0.00537
1226799,,canada,0.0017,0.0051
1226800,,canada,0.00245,0.00735
1226802,,canada,0.0017,0.0051
1226806,,canada,0.0017,0.0051
1226808,,canada,0.0017,0.0051
1226811,,canada,0.00334,0.01002
1226812,,canada,0.00252,0.00756
1226813,,canada,0.00252,0.00756
1226816,,canada,0.0017,0.0051
1226817,,canada,0.0017,0.0051
1226818,,canada,0.0017,0.0051
1226820,,canada,0.0017,0.0051
1226821,,canada,0.0017,0.0051
1226826,,canada,0.0017,0.0051
1226828,,canada,0.0017,0.0051
1226830,,canada,0.00179,0.00537
1226831,,canada,0.00184,0.00552
1226832,,canada,0.00184,0.00552
1226833,,canada,0.00184,0.00552
1226834,,canada,0.00184,0.00552
1226838,,canada,0.0017,0.0051
1226846,,canada,0.0017,0.0051
1226848,,canada,0.0017,0.0051
1226850,,canada,0.00207,0.00621
1226851,,canada,0.0017,0.0051
1226852,,canada,0.0017,0.0051
1226853,,canada,0.00207,0.00621
1226854,,canada,0.00245,0.00735
1226855,,canada,0.00245,0.00735
1226856,,canada,0.00245,0.00735
1226857,,canada,0.00245,0.00735
1226858,,canada,0.00245,0.00735
1226859,,canada,0.00232,0.00696
1226860,,canada,0.00245,0.00735
1226861,,canada,0.00245,0.00735
1226862,,canada,0.00245,0.00735
1226863,,canada,0.00245,0.00735
1226864,,canada,0.00245,0.00735
1226865,,canada,0.00245,0.00735
1226866,,canada,0.00245,0.00735
1226867,,canada,0.00245,0.00735
1226868,,canada,0.0017,0.0051
1226869,,canada,0.00245,0.00735
1226880,,canada,0.0017,0.0051
1226881,,canada,0.0017,0.0051
1226882,,canada,0.0017,0.0051
1226883,,canada,0.0017,0.0051
1226884,,canada,0.0017,0.0051
1226885,,canada,0.0017,0.0051
1226886,,canada,0.0017,0.0051
1226887,,canada,0.0017,0.0051
1226888,,canada,0.0017,0.0051
1226889,,canada,0.00204,0.00612
1226894,,canada,0.0017,0.0051
1226898,,canada,0.0017,0.0051
1226900,,canada,0.00245,0.00735
1226901,,canada,0.00245,0.00735
1226902,,canada,0.00245,0.00735
1226909,,canada,0.0017,0.0051
1226910,,canada,0.0017,0.0051
1226911,,canada,0.00334,0.01002
1226916,,canada,0.00253,0.00759
1226919,,canada,0.0017,0.0051
122692,,canada,0.0017,0.0051
1226930,,canada,0.0017,0.0051
1226931,,canada,0.0017,0.0051
1226932,,canada,0.0017,0.0051
1226933,,canada,0.0017,0.0051
1226934,,canada,0.0017,0.0051
1226935,,canada,0.0017,0.0051
1226936,,canada,0.0017,0.0051
1226937,,canada,0.0017,0.0051
1226938,,canada,0.0017,0.0051
1226939,,canada,0.00198,0.00594
1226946,,canada,0.0017,0.0051
1226950,,canada,0.00334,0.01002
1226958,,canada,0.00334,0.01002
1226959,,canada,0.00334,0.01002
1226962,,canada,0.0017,0.0051
1226963,,canada,0.00174,0.00522
1226964,,canada,0.00182,0.00546
1226966,,canada,0.00225,0.00675
1226968,,canada,0.0017,0.0051
1226969,,canada,0.0017,0.0051
1226970,,canada,0.0017,0.0051
1226971,,canada,0.0017,0.0051
1226972,,canada,0.0017,0.0051
1226973,,canada,0.0017,0.0051
1226974,,canada,0.0017,0.0051
1226975,,canada,0.0017,0.0051
1226977,,canada,0.0017,0.0051
1226978,,canada,0.0017,0.0051
1226979,,canada,0.0017,0.0051
122698,,canada,0.0017,0.0051
1226990,,canada,0.0017,0.0051
1226991,,canada,0.00179,0.00537
1226992,,canada,0.00198,0.00594
1226993,,canada,0.00179,0.00537
1226995,,canada,0.00198,0.00594
1226996,,canada,0.0017,0.0051
1226998,,canada,0.00199,0.00597
1226999,,canada,0.0017,0.0051
1236,,canada,0.00345,0.01035
1236237,,canada,0.00179,0.00537
1236260,,canada,0.0017,0.0051
1236261,,canada,0.00179,0.00537
1236262,,canada,0.00179,0.00537
1236263,,canada,0.0017,0.0051
1236264,,canada,0.0017,0.0051
1236265,,canada,0.0017,0.0051
1236266,,canada,0.0017,0.0051
1236267,,canada,0.0017,0.0051
1236331,,canada,0.00191,0.00573
1236363,,canada,0.00199,0.00597
1236410,,canada,0.00207,0.00621
1236420,,canada,0.00181,0.00543
1236421,,canada,0.0018,0.0054
1236422,,canada,0.00201,0.00603
1236423,,canada,0.00191,0.00573
1236424,,canada,0.0019,0.0057
1236425,,canada,0.00182,0.00546
1236426,,canada,0.00181,0.00543
1236430,,canada,0.00179,0.00537
1236431,,canada,0.00191,0.00573
1236432,,canada,0.00179,0.00537
1236433,,canada,0.00179,0.00537
1236520,,canada,0.00178,0.00534
1236521,,canada,0.00241,0.00723
1236555,,canada,0.00288,0.00864
1236594,,canada,0.00206,0.00618
1236595,,canada,0.00175,0.00525
1236596,,canada,0.00186,0.00558
1236610,,canada,0.00207,0.00621
1236710,,canada,0.00207,0.00621
1236826,,canada,0.0017,0.0051
1236828,,canada,0.0017,0.0051
1236888,,canada,0.0017,0.0051
1236984,,canada,0.00228,0.00684
1236985,,canada,0.00236,0.00708
1236986,,canada,0.00224,0.00672
1236987,,canada,0.0022,0.0066
1236988,,canada,0.00203,0.00609
1236989,,canada,0.0017,0.0051
123699,,canada,0.00176,0.00528
1236990,,canada,0.0017,0.0051
1236991,,canada,0.0017,0.0051
1236993,,canada,0.0017,0.0051
1236994,,canada,0.0017,0.0051
1236995,,canada,0.0017,0.0051
1236996,,canada,0.0017,0.0051
1236997,,canada,0.0017,0.0051
1236998,,canada,0.0017,0.0051
1236999,,canada,0.0017,0.0051
1242,,bahamas,0.04045,0.12135
1242357,,bahamas mobile,0.07372,0.22116
1242359,,bahamas mobile,0.07372,0.22116
1242375,,bahamas mobile,0.07372,0.22116
1242376,,bahamas mobile,0.07372,0.22116
1242395,,bahamas mobile,0.07372,0.22116
1242421,,bahamas mobile,0.07372,0.22116
1242422,,bahamas mobile,0.07372,0.22116
1242423,,bahamas mobile,0.07372,0.22116
1242424,,bahamas mobile,0.07372,0.22116
1242425,,bahamas mobile,0.07372,0.22116
1242426,,bahamas mobile,0.07372,0.22116
1242427,,bahamas mobile,0.07372,0.22116
1242428,,bahamas mobile,0.07372,0.22116
1242429,,bahamas mobile,0.07372,0.22116
1242431,,bahamas mobile,0.07372,0.22116
1242432,,bahamas mobile,0.07372,0.22116
1242433,,bahamas mobile,0.07372,0.22116
1242434,,bahamas mobile,0.07372,0.22116
1242435,,bahamas,0.05112,0.15336
1242436,,bahamas mobile,0.07372,0.22116
1242437,,bahamas mobile,0.07372,0.22116
1242438,,bahamas mobile,0.07372,0.22116
1242439,,bahamas mobile,0.07372,0.22116
1242441,,bahamas mobile,0.07372,0.22116
1242442,,bahamas mobile,0.07372,0.22116
1242443,,bahamas mobile,0.07372,0.22116
1242445,,bahamas mobile,0.07372,0.22116
1242446,,bahamas mobile,0.07372,0.22116
1242447,,bahamas mobile,0.07372,0.22116
1242448,,bahamas mobile,0.07372,0.22116
1242449,,bahamas mobile,0.07372,0.22116
1242451,,bahamas mobile,0.07372,0.22116
1242452,,bahamas mobile,0.07372,0.22116
1242453,,bahamas mobile,0.07372,0.22116
1242454,,bahamas mobile,0.07372,0.22116
1242455,,bahamas mobile,0.07372,0.22116
1242456,,bahamas mobile,0.07372,0.22116
1242457,,bahamas mobile,0.07372,0.22116
1242458,,bahamas mobile,0.07372,0.22116
1242462,,bahamas mobile,0.07372,0.22116
1242463,,bahamas mobile,0.07372,0.22116
1242464,,bahamas mobile,0.07372,0.22116
1242465,,bahamas mobile,0.07372,0.22116
1242466,,bahamas mobile,0.07372,0.22116
1242467,,bahamas mobile,0.07372,0.22116
1242468,,bahamas mobile,0.07372,0.22116
124247,,bahamas mobile,0.07372,0.22116
1242481,,bahamas,0.05112,0.15336
1242524,,bahamas mobile,0.07372,0.22116
1242525,,bahamas mobile,0.07372,0.22116
1242533,,bahamas mobile,0.07372,0.22116
1242535,,bahamas mobile,0.07372,0.22116
1242544,,bahamas mobile,0.07372,0.22116
1242551,,bahamas mobile,0.07372,0.22116
1242552,,bahamas mobile,0.07372,0.22116
1242553,,bahamas mobile,0.07372,0.22116
1242554,,bahamas mobile,0.07372,0.22116
1242556,,bahamas mobile,0.07372,0.22116
1242557,,bahamas mobile,0.07372,0.22116
1242558,,bahamas mobile,0.07372,0.22116
1242559,,bahamas mobile,0.07372,0.22116
1242565,,bahamas mobile,0.07372,0.22116
1242577,,bahamas mobile,0.07372,0.22116
1242636,,bahamas mobile,0.07372,0.22116
1242646,,bahamas mobile,0.07372,0.22116
1242727,,bahamas mobile,0.07372,0.22116
1246,,barbados,0.1219,0.3657
124623,,barbados mobile - cw,0.1974,0.5922
1246240,,barbados mobile - cw,0.1974,0.5922
1246241,,barbados mobile - cw,0.1974,0.5922
1246242,,barbados mobile - cw,0.1974,0.5922
1246243,,barbados mobile - cw,0.1974,0.5922
1246244,,barbados mobile - cw,0.1974,0.5922
1246245,,barbados mobile - cw,0.1974,0.5922
1246247,,barbados mobile - cw,0.1974,0.5922
1246248,,barbados mobile - cw,0.1974,0.5922
1246249,,barbados mobile - cw,0.1974,0.5922
1246250,,barbados mobile - cw,0.1974,0.5922
1246251,,barbados mobile - cw,0.1974,0.5922
1246252,,barbados mobile - cw,0.1974,0.5922
1246253,,barbados mobile - cw,0.1974,0.5922
1246254,,barbados mobile - cw,0.1974,0.5922
1246255,,barbados mobile - cw,0.1974,0.5922
1246256,,barbados mobile-digicel,0.20371,0.61113
1246257,,barbados mobile-digicel,0.20371,0.61113
1246258,,barbados mobile-digicel,0.20371,0.61113
1246259,,barbados mobile-digicel,0.20371,0.61113
124626,,barbados mobile-digicel,0.20371,0.61113
124628,,barbados fixed,0.1301,0.3903
124682,,barbados mobile-digicel,0.20371,0.61113
124683,,barbados mobile-digicel,0.20371,0.61113
124684,,barbados mobile-digicel,0.20371,0.61113
124685,,barbados mobile-digicel,0.20371,0.61113
1249,,canada,0.00173,0.00519
1249220,,canada,0.0017,0.0051
1249221,,canada,0.0017,0.0051
1249223,,canada,0.0017,0.0051
1249225,,canada,0.0017,0.0051
1249301,,canada,0.0017,0.0051
1249352,,canada,0.0017,0.0051
1249357,,canada,0.0017,0.0051
1249358,,canada,0.0017,0.0051
